PERMNO,DATE,COMNAM,SICCD,RET,year,month,day,count
59328,06/15/2017,INTEL CORP,3679,-0.006191877648234,2017,6,15,366
59328,06/16/2017,INTEL CORP,3679,-0.002832123544067,2017,6,16,367
59328,06/19/2017,INTEL CORP,3679,0.008520285598934,2017,6,19,368
59328,06/20/2017,INTEL CORP,3679,-0.018304638564587,2017,6,20,369
59328,06/21/2017,INTEL CORP,3679,-0.008032093755901,2017,6,21,370
59328,06/22/2017,INTEL CORP,3679,-0.006362094078213,2017,6,22,371
59328,06/23/2017,INTEL CORP,3679,-0.00494767120108,2017,6,23,372
59328,06/26/2017,INTEL CORP,3679,-0.003509767120704,2017,6,26,373
59328,06/27/2017,INTEL CORP,3679,-0.012327507138252,2017,6,27,374
59328,06/28/2017,INTEL CORP,3679,0.016344701871276,2017,6,28,375
59328,06/29/2017,INTEL CORP,3679,-0.019298240542412,2017,6,29,376
59328,06/30/2017,INTEL CORP,3679,0.005963051691651,2017,6,30,377
61241,01/03/2017,ADVANCED MICRO DEVICES INC,3674,0.007936521433294,2017,1,3,253
61241,01/04/2017,ADVANCED MICRO DEVICES INC,3674,0,2017,1,4,254
61241,01/05/2017,ADVANCED MICRO DEVICES INC,3674,-0.016622968018055,2017,1,5,255
61241,01/06/2017,ADVANCED MICRO DEVICES INC,3674,0.007117431145161,2017,1,6,256
61241,01/09/2017,ADVANCED MICRO DEVICES INC,3674,0.015017675235868,2017,1,9,257
61241,01/10/2017,ADVANCED MICRO DEVICES INC,3674,-0.004351626615971,2017,1,10,258
61241,01/11/2017,ADVANCED MICRO DEVICES INC,3674,-0.020979002118111,2017,1,11,259
61241,01/12/2017,ADVANCED MICRO DEVICES INC,3674,-0.039285678416491,2017,1,12,260
61241,01/13/2017,ADVANCED MICRO DEVICES INC,3674,-0.016728652641177,2017,1,13,261
61241,01/17/2017,ADVANCED MICRO DEVICES INC,3674,-0.071833670139313,2017,1,17,262
61241,01/18/2017,ADVANCED MICRO DEVICES INC,3674,0.006110022775829,2017,1,18,263
61241,01/19/2017,ADVANCED MICRO DEVICES INC,3674,-0.011133568361402,2017,1,19,264
61241,01/20/2017,ADVANCED MICRO DEVICES INC,3674,-0.002047129673883,2017,1,20,265
61241,01/23/2017,ADVANCED MICRO DEVICES INC,3674,0.016410240903497,2017,1,23,266
61241,01/24/2017,ADVANCED MICRO DEVICES INC,3674,0.053481306880713,2017,1,24,267
61241,01/25/2017,ADVANCED MICRO DEVICES INC,3674,-0.008620613254607,2017,1,25,268
61241,01/26/2017,ADVANCED MICRO DEVICES INC,3674,0.016425127163529,2017,1,26,269
61241,01/27/2017,ADVANCED MICRO DEVICES INC,3674,0.014258517883718,2017,1,27,270
61241,01/30/2017,ADVANCED MICRO DEVICES INC,3674,-0.005623281933367,2017,1,30,271
61241,01/31/2017,ADVANCED MICRO DEVICES INC,3674,-0.022620148956776,2017,1,31,272
61241,02/01/2017,ADVANCED MICRO DEVICES INC,3674,0.162970155477524,2017,2,1,273
61241,02/02/2017,ADVANCED MICRO DEVICES INC,3674,0.018242064863443,2017,2,2,274
61241,02/03/2017,ADVANCED MICRO DEVICES INC,3674,-0.003257325850427,2017,2,3,275
61241,02/06/2017,ADVANCED MICRO DEVICES INC,3674,0.113562121987343,2017,2,6,276
61241,02/07/2017,ADVANCED MICRO DEVICES INC,3674,-0.024944985285401,2017,2,7,277
61241,02/08/2017,ADVANCED MICRO DEVICES INC,3674,0.020316062495113,2017,2,8,278
61241,02/09/2017,ADVANCED MICRO DEVICES INC,3674,-0.010324508883059,2017,2,9,279
61241,02/10/2017,ADVANCED MICRO DEVICES INC,3674,0.011922492645681,2017,2,10,280
61241,02/13/2017,ADVANCED MICRO DEVICES INC,3674,-0.006627404596657,2017,2,13,281
61241,02/14/2017,ADVANCED MICRO DEVICES INC,3674,-0.017049632966518,2017,2,14,282
61241,02/15/2017,ADVANCED MICRO DEVICES INC,3674,0.003016588278115,2017,2,15,283
61241,02/16/2017,ADVANCED MICRO DEVICES INC,3674,-0.024812024086714,2017,2,16,284
61241,02/17/2017,ADVANCED MICRO DEVICES INC,3674,0.0123361479491,2017,2,17,285
61241,02/21/2017,ADVANCED MICRO DEVICES INC,3674,0.06626046448946,2017,2,21,286
61241,02/22/2017,ADVANCED MICRO DEVICES INC,3674,0.019999980926514,2017,2,22,287
61241,02/23/2017,ADVANCED MICRO DEVICES INC,3674,0.002801117720082,2017,2,23,288
61241,02/24/2017,ADVANCED MICRO DEVICES INC,3674,-0.013966467231512,2017,2,24,289
61241,02/27/2017,ADVANCED MICRO DEVICES INC,3674,0.076487250626087,2017,2,27,290
61241,02/28/2017,ADVANCED MICRO DEVICES INC,3674,-0.048684194684029,2017,2,28,291
61241,03/01/2017,ADVANCED MICRO DEVICES INC,3674,0.034578148275614,2017,3,1,292
61241,03/02/2017,ADVANCED MICRO DEVICES INC,3674,-0.070855639874935,2017,3,2,293
61241,03/03/2017,ADVANCED MICRO DEVICES INC,3674,-0.062589921057224,2017,3,3,294
61241,03/06/2017,ADVANCED MICRO DEVICES INC,3674,0.000767477264162,2017,3,6,295
61241,03/07/2017,ADVANCED MICRO DEVICES INC,3674,0.000766888726503,2017,3,7,296
61241,03/08/2017,ADVANCED MICRO DEVICES INC,3674,0.013026825152338,2017,3,8,297
61241,03/09/2017,ADVANCED MICRO DEVICES INC,3674,0.008320700377226,2017,3,9,298
61241,03/10/2017,ADVANCED MICRO DEVICES INC,3674,0.043510872870684,2017,3,10,299
61241,03/13/2017,ADVANCED MICRO DEVICES INC,3674,0.026599559932947,2017,3,13,300
61241,03/14/2017,ADVANCED MICRO DEVICES INC,3674,-0.012604996562004,2017,3,14,301
61241,03/15/2017,ADVANCED MICRO DEVICES INC,3674,-0.008510697633028,2017,3,15,302
61241,03/16/2017,ADVANCED MICRO DEVICES INC,3674,-0.023605145514011,2017,3,16,303
61241,03/17/2017,ADVANCED MICRO DEVICES INC,3674,-0.011721600778401,2017,3,17,304
61241,03/20/2017,ADVANCED MICRO DEVICES INC,3674,0.067457363009453,2017,3,20,305
61241,03/21/2017,ADVANCED MICRO DEVICES INC,3674,-0.040277775377035,2017,3,21,306
61241,03/22/2017,ADVANCED MICRO DEVICES INC,3674,0.020260542631149,2017,3,22,307
61241,03/23/2017,ADVANCED MICRO DEVICES INC,3674,-0.021985845640302,2017,3,23,308
61241,03/24/2017,ADVANCED MICRO DEVICES INC,3674,-0.006526479497552,2017,3,24,309
61241,03/27/2017,ADVANCED MICRO DEVICES INC,3674,0,2017,3,27,310
61241,03/28/2017,ADVANCED MICRO DEVICES INC,3674,-0.000729943742044,2017,3,28,311
61241,03/29/2017,ADVANCED MICRO DEVICES INC,3674,0.001460953848436,2017,3,29,312
61241,03/30/2017,ADVANCED MICRO DEVICES INC,3674,0.02479942701757,2017,3,30,313
61241,03/31/2017,ADVANCED MICRO DEVICES INC,3674,0.035587187856436,2017,3,31,314
61241,04/03/2017,ADVANCED MICRO DEVICES INC,3674,0.006185577251017,2017,4,3,315
61241,04/04/2017,ADVANCED MICRO DEVICES INC,3674,-0.032786916941404,2017,4,4,316
61241,04/05/2017,ADVANCED MICRO DEVICES INC,3674,0.000706230872311,2017,4,5,317
61241,04/06/2017,ADVANCED MICRO DEVICES INC,3674,-0.063514441251755,2017,4,6,318
61241,04/07/2017,ADVANCED MICRO DEVICES INC,3674,0.018839487805963,2017,4,7,319
61241,04/10/2017,ADVANCED MICRO DEVICES INC,3674,-0.031065093353391,2017,4,10,320
